1013036045	NA	O
1013036466	NA	O
1013041615	NA	O
1013044270	NA	O
1013047315	NA	O
1013047349	NA	O
1013047661	NA	O
1013048461	NA	O
1013048495	NA	O
1013051119	NA	O
1013055938	NA	O
1013056639	NA	O
1013057033	NA	O
1013057314	NA	O
1013059997	NA	O
1013060755	NA	O
1013063619	NA	O
1013064476	NA	O
1013065648	NA	O
1013067735	NA	O
1013068642	NA	O
1013069376	NA	O
1013069798	NA	O
1013069822	NA	O
1013070101	NA	O
1013073337	NA	O
1013076520	NA	O
1013077056	NA	O
1013080324	NA	O
1013080332	NA	O
1013080548	NA	O
1013080589	NA	O
1013080639	NA	O
1013080811	NA	O
1013081058	NA	O
1013081140	NA	O
1013081413	NA	O
1013081777	NA	O
1013082908	NA	O
1013083468	NA	O
1013083930	NA	O
1013088079	NA	O
1013089036	NA	O
1013090562	NA	O
1013092196	NA	O
1013092402	NA	O
1013095017	NA	O
1013096536	NA	O
1013096700	NA	O
1013097062	NA	O
1013098300	NA	O
1013099258	NA	O
1013099605	NA	O
1013101153	NA	O
1013101195	NA	O
1013103282	NA	O
1013104116	NA	O
1013104181	NA	O
1013104389	NA	O
1013105261	NA	O
1013107267	NA	O
1013112945	NA	O
1013116748	NA	O
1013116938	NA	O
1013117381	NA	O
1013127026	NA	O
1013129147	NA	O
1013131689	NA	O
1013136456	NA	O
1013138536	NA	O
1013138650	NA	O
1013139112	NA	O
1013139583	NA	O
1013140144	NA	O
1013140938	NA	O
1013141001	NA	O
1013141365	NA	O
1013142074	NA	O
1013143007	NA	O
1013144971	NA	O
1013146414	NA	O
1013146950	NA	O
1013149749	NA	O
1013150952	NA	O
1013152792	NA	O
1013156116	NA	O
1013156405	NA	O
1013158948	NA	O
1013159078	NA	O
1013161488	NA	O
1013164177	NA	O
1013165745	NA	O
1013165901	NA	O
1013166677	NA	O
1013167659	NA	O
1013167766	NA	O
1013167964	NA	O
1013168053	NA	O
1013168194	NA	O
1013168285	NA	O
1013170521	NA	O
1013171107	NA	O
1013171115	NA	O
1013171677	NA	O
1013172840	NA	O
1013174366	NA	O
1013176957	NA	O
1013178367	NA	O
1013179571	NA	O
1013180934	NA	O
1013181791	NA	O
1013183045	NA	O
1013183219	NA	O
1013184621	NA	O
1013185495	NA	O
1013186014	NA	O
1013187384	NA	O
1013188457	NA	O
1013192772	NA	O
1013193838	NA	O
1013195155	NA	O
1013195569	NA	O
1013196633	NA	O
1013199231	NA	O
1013200047	NA	O
1013201516	NA	O
1013201656	NA	O
1013202035	NA	O
1013202118	NA	O
1013203710	NA	O
1013205558	NA	O
1013205855	NA	O
1013207083	NA	O
1013209311	NA	O
1013212927	NA	O
1013214402	NA	O
1013220797	NA	O
1013222926	NA	O
1013224138	NA	O
1013224823	NA	O
1013227248	NA	O
1013228808	NA	O
1013229517	NA	O
1013231042	NA	O
1013233402	NA	O
1013235993	NA	O
1013236785	NA	O
1013244045	NA	O
1013244417	NA	O
1013245885	NA	O
1013246354	NA	O
1013247873	NA	O
1013248160	NA	O
1013261064	NA	O
1013262914	NA	O
1013268705	NA	O
1013274141	NA	O
1013276260	NA	O
1013279389	NA	O
1013282193	NA	O
1013284603	NA	O
1013286517	NA	O
1013286673	NA	O
1013287853	NA	O
1013289941	NA	O
1013293018	NA	O
1013294982	NA	O
1013295997	NA	O
1013297548	NA	O
1013298108	NA	O
1013298926	NA	O
1013299080	NA	O
1013900257	NA	O
1013900364	NA	O
1013900760	NA	O
1013900778	NA	O
1013902964	NA	O
1013903087	NA	O
1013903764	NA	O
1013905439	NA	O
1013906882	NA	O
1013908367	NA	O
1013908755	NA	O
1013909704	NA	O
1013910512	NA	O
1013911437	NA	O
1013911940	NA	O
1013912518	NA	O
1013912781	NA	O
1013913607	NA	O
1013913946	NA	O
1013914639	NA	O
1013914852	NA	O
1013914985	NA	O
1013915040	NA	O
1013916618	NA	O
1013917921	NA	O
1013918077	NA	O
1013918408	NA	O
1013919265	NA	O
1013920750	NA	O
1013921881	NA	O
1013921964	NA	O
1013922012	NA	O
1013922020	NA	O
1013922038	NA	O
1013922046	NA	O
1013922053	NA	O
1013922061	NA	O
1013922079	NA	O
1013922087	NA	O
1013922095	NA	O
1013922111	NA	O
1013922137	NA	O
1013922145	NA	O
1013922152	NA	O
1013922160	NA	O
1013922178	NA	O
1013922194	NA	O
1013922202	NA	O
1013922210	NA	O
1013922236	NA	O
1013922244	NA	O
1013922251	NA	O
1013922269	NA	O
1013922277	NA	O
1013922285	NA	O
1013922293	NA	O
1013922301	NA	O
1013922319	NA	O
1013922343	NA	O
1013922350	NA	O
1013922368	NA	O
1013922376	NA	O
1013922384	NA	O
1013922392	NA	O
1013922905	NA	O
1013922913	NA	O
1013922921	NA	O
1013922939	NA	O
1013922962	NA	O
1013923325	NA	O
1013923408	NA	O
1013923416	NA	O
1013923499	NA	O
1013923606	NA	O
1013923754	NA	O
1013923762	NA	O
1013924000	NA	O
1013924018	NA	O
1013924026	NA	O
1013924034	NA	O
1013924059	NA	O
1013924075	NA	O
1013924091	NA	O
1013924133	NA	O
1013924935	NA	O
1013924992	NA	O
1013925106	NA	O
1013926138	NA	O
1013927573	NA	O
1013928035	NA	O
1013928241	NA	O
1013928308	NA	O
1013928514	NA	O
1013930395	NA	O
1013930429	NA	O
1013930460	NA	O
1013931344	NA	O
1013932573	NA	O
1013932581	NA	O
1013932599	NA	O
1013932649	NA	O
1013932722	NA	O
1013933142	NA	O
1013933183	NA	O
1013933308	NA	O
1013934892	NA	O
1013936673	NA	O
1013936921	NA	O
1013937408	NA	O
1013937465	NA	O
1013937937	NA	O
1013938307	NA	O
1013938315	NA	O
1013938323	NA	O
1013938398	NA	O
1013938497	NA	O
1013939610	NA	O
1013939701	NA	O
1013939719	NA	O
1013939735	NA	O
1013939743	NA	O
1013939768	NA	O
1013939776	NA	O
1013939792	NA	O
1013939891	NA	O
1013940139	NA	O
1013940352	NA	O
1013940360	NA	O
1013941210	NA	O
1013941400	NA	O
1013941731	NA	O
1013941855	NA	O
1013941889	NA	O
1013941897	NA	O
1013941996	NA	O
1013942069	NA	O
1013942077	NA	O
1013943687	NA	O
1013944206	NA	O
1013946029	NA	O
1013946037	NA	O
1013946045	NA	O
1013946052	NA	O
1013946060	NA	O
1013946078	NA	O
1013946086	NA	O
1013946284	NA	O
1013946847	NA	O
1013947050	NA	O
1013947159	NA	O
1013947183	NA	O
1013948009	NA	O
1013948017	NA	O
1013948165	NA	O
1013948173	NA	O
1013948819	NA	O
1013948827	NA	O
1013949023	NA	O
1013949403	NA	O
1013949536	NA	O
1013949981	NA	O
1013950344	NA	O
1013950856	NA	O
1013950898	NA	O
1013951367	NA	O
1013951375	NA	O
1013951383	NA	O
1013951458	NA	O
1013951474	NA	O
1013951482	NA	O
1013951607	NA	O
1013951847	NA	O
1013952019	NA	O
1013952027	NA	O
1013952548	NA	O
1013952589	NA	O
1013952795	NA	O
1013952811	NA	O
1013952902	NA	O
1013952936	NA	O
1013952993	NA	O
1013953173	NA	O
1013953629	NA	O
1013953645	NA	O
1013955426	NA	O
1013955525	NA	O
1013955608	NA	O
1013956416	NA	O
1013957323	NA	O
1013957422	NA	O
1013957448	NA	O
1013957455	NA	O
1013957505	NA	O
1013957687	NA	O
1013958164	NA	O
1013958503	NA	O
1013958578	NA	O
1013958925	NA	O
1013958933	NA	O
1013958982	NA	O
1013959824	NA	O
1013960053	NA	O
1013960673	NA	O
1013960681	NA	O
1013960715	NA	O
1013961259	NA	O
1013961630	NA	O
1013964063	NA	O
1013964592	NA	O
1013966282	NA	O
1013966639	NA	O
1013967025	NA	O
1013967728	NA	O
1013967769	NA	O
1013968692	NA	O
1013972041	NA	O
1013972066	NA	O
1013973825	NA	O
1013973866	NA	O
1013974385	NA	O
1013975994	NA	O
1013980309	NA	O
1013980317	NA	O
1013984657	NA	O
1013984665	NA	O
1013984756	NA	O
1013984921	NA	O
1013985589	NA	O
1013990191	NA	O
1013990308	NA	O
1013990498	NA	O
1013991389	NA	O
1013991652	NA	O
1013992023	NA	O
1013993252	NA	O
1013996610	NA	O
1013996750	NA	O
1013996867	NA	O
1013997089	NA	O
1013997584	NA	O
1013997915	NA	O
1013998376	NA	O
1013998921	NA	O
1013999085	NA	O
1013999580	NA	O
1023001260	NA	O
1023001369	NA	O
1023001377	NA	O
1023002367	NA	O
1023002524	NA	O
1023002599	NA	O
1023003241	NA	O
1023005139	NA	O
1023005600	NA	O
1023006079	NA	O
1023006400	NA	O
1023006483	NA	O
1023007788	NA	O
1023009594	NA	O
1023010311	NA	O
1023011657	NA	O
1023012044	NA	O
1023013265	NA	O
1023015252	NA	O
1023015989	NA	O
1023016490	NA	O
1023017266	NA	O
1023017621	NA	O
1023017654	NA	O
1023018157	NA	O
1023018272	NA	O
1023018652	NA	O
1023022019	NA	O
1023023009	NA	O
1023023017	NA	O
1023023025	NA	O
1023023033	NA	O
1023023041	NA	O
1023023058	NA	O
1023023066	NA	O
1023023074	NA	O
1023023082	NA	O
1023023090	NA	O
1023023108	NA	O
1023023124	NA	O
1023023132	NA	O
1023023140	NA	O
1023023157	NA	O
1023023165	NA	O
1023023173	NA	O
1023023199	NA	O
1023023207	NA	O
1023023215	NA	O
1023023223	NA	O
1023023231	NA	O
1023023249	NA	O
1023023256	NA	O
1023023264	NA	O
1023023272	NA	O
1023023280	NA	O
1023023298	NA	O
1023023306	NA	O
1023023314	NA	O
1023023322	NA	O
1023023330	NA	O
1023023348	NA	O
1023023355	NA	O
1023023363	NA	O
1023023389	NA	O
1023023397	NA	O
1023023710	NA	O
1023023819	NA	O
1023023918	NA	O
1023023926	NA	O
1023023934	NA	O
1023023942	NA	O
1023023959	NA	O
1023023967	NA	O
1023023975	NA	O
1023024239	NA	O
1023024312	NA	O
1023024320	NA	O
1023024411	NA	O
1023024429	NA	O
1023024437	NA	O
1023024668	NA	O
1023024692	NA	O
1023024767	NA	O
1023025004	NA	O
1023025012	NA	O
1023025020	NA	O
1023025038	NA	O
1023025053	NA	O
1023025103	NA	O
1023025905	NA	O
1023025947	NA	O
1023025954	NA	O
1023028529	NA	O
1023028701	NA	O
1023028784	NA	O
1023028909	NA	O
1023029584	NA	O
1023030137	NA	O
1023030624	NA	O
1023030632	NA	O
1023030673	NA	O
1023030731	NA	O
1023030780	NA	O
1023030798	NA	O
1023030806	NA	O
1023030814	NA	O
1023030822	NA	O
1023030897	NA	O
1023030939	NA	O
1023031747	NA	O
1023033586	NA	O
1023033628	NA	O
1023033651	NA	O
1023033669	NA	O
1023033701	NA	O
1023034220	NA	O
1023034238	NA	O
1023035763	NA	O
1023036688	NA	O
1023038932	NA	O
1023039195	NA	O
1023039278	NA	O
1023039336	NA	O
1023039344	NA	O
1023039401	NA	O
1023039682	NA	O
1023040060	NA	O
1023040961	NA	O
1023040987	NA	O
1023040995	NA	O
1023041084	NA	O
1023041357	NA	O
1023041365	NA	O
1023041373	NA	O
1023042801	NA	O
1023042819	NA	O
1023042827	NA	O
1023042843	NA	O
1023042876	NA	O
1023043080	NA	O
1023043122	NA	O
1023044179	NA	O
1023044237	NA	O
1023045093	NA	O
1023045275	NA	O
1023045481	NA	O
1023046695	NA	O
1023046745	NA	O
1023047032	NA	O
1023047040	NA	O
1023047057	NA	O
1023047065	NA	O
1023047073	NA	O
1023047081	NA	O
1023047479	NA	O
1023048006	NA	O
1023048261	NA	O
1023049087	NA	O
1023049095	NA	O
1023049137	NA	O
1023049145	NA	O
1023049152	NA	O
1023049178	NA	O
1023049186	NA	O
1023049806	NA	O
1023050838	NA	O
1023050853	NA	O
1023051638	NA	O
1023051877	NA	O
1023052370	NA	O
1023052685	NA	O
1023053014	NA	O
1023053030	NA	O
1023053543	NA	O
1023053691	NA	O
1023053790	NA	O
1023054186	NA	O
1023054533	NA	O
1023054566	NA	O
1023054632	NA	O
1023054657	NA	O
1023054863	NA	O
1023055001	NA	O
1023055118	NA	O
1023055399	NA	O
1023056090	NA	O
1023056744	NA	O
1023057809	NA	O
1023057916	NA	O
1023058401	NA	O
1023058450	NA	O
1023058468	NA	O
1023058542	NA	O
1023058690	NA	O
1023058807	NA	O
1023059060	NA	O
1023059466	NA	O
1023059516	NA	O
1023059995	NA	O
1023061355	NA	O
1023062049	NA	O
1023062502	NA	O
1023062544	NA	O
1023062668	NA	O
1023063054	NA	O
1023063294	NA	O
1023063567	NA	O
1023063757	NA	O
1023064011	NA	O
1023064334	NA	O
1023065190	NA	O
1023065307	NA	O
1023066412	NA	O
1023067493	NA	O
1023067782	NA	O
1023067832	NA	O
1023067840	NA	O
1023069150	NA	O
1023069309	NA	O
1023069408	NA	O
1023069622	NA	O
1023070026	NA	O
1023070083	NA	O
1023070505	NA	O
1023071180	NA	O
1023071560	NA	O
1023071818	NA	O
1023072824	NA	O
1023074291	NA	O
1023075298	NA	O
1023075736	NA	O
1023079399	NA	O
1023079860	NA	O
1023080397	NA	O
1023080777	NA	O
1023081205	NA	O
1023083854	NA	O
1023084985	NA	O
1023085743	NA	O
1023086063	NA	O
1023086584	NA	O
1023086998	NA	O
1023087020	NA	O
1023087616	NA	O
1023088473	NA	O
1023090032	NA	O
1023090479	NA	O
1023091121	NA	O
1023092004	NA	O
1023092764	NA	O
1023095791	NA	O
1023095932	NA	O
1023097268	NA	O
1023099611	NA	O
1023100047	NA	O
